num_pairs,total_persistence,max_life,entropy,quality,h1_lifetime
3,4.141006362461874,2.8306995870839886,0.7699165869250881,5,2.982535365047743
4,56.850699415314224,19.284125943722387,1.3341203291543853,6,21.776992125651454
3,6.537755119146055,3.245164256612861,0.9497643344748194,5,3.4042053146734625
4,23.86732645944543,8.7294863182931,1.2252252457086896,5,13.702020061174279
4,10.619440626140747,5.41552226484234,1.0748085658901485,5,7.060804471495755
2,14.233503404227495,8.360711709252362,0.677792088835847,5,10.095737139580844
4,56.850699415314224,19.284125943722387,1.3341203291543853,6,21.776992125651454
4,58.243399846064655,19.59952925066873,1.3404947719839029,5,22.075007362886616
3,6.537755119146055,3.245164256612861,0.9497643344748194,5,3.4042053146734625
3,15.330395517386968,11.364598329166007,0.5927958875808748,4,13.230542305784294
3,22.200702177025665,12.521683542245876,0.9758667782847673,6,14.092653788030054
3,5.188171456171281,2.2898702749926896,1.060591968683961,5,6.265917248543302
4,6.972169468869297,3.254843842268456,1.1001117154734086,5,6.495896416004144
3,6.368299418100404,3.515277153867891,0.9005776695993026,5,6.1148934412508815
4,9.63714171596852,3.086597650897648,1.3480303112951477,6,4.591683806785726
3,3.574435510910356,1.6437563012852134,1.01857682046614,6,3.0460930319887067
3,3.8125304437025047,2.512788463005549,0.6429363147181959,6,4.361345683439198
4,9.63714171596852,3.086597650897648,1.3480303112951477,6,4.591683806785726
4,9.89189444631922,3.4687704447185572,1.3517597438678084,5,4.871805029695041
4,9.417821509914203,3.368003212656505,1.279501480201732,5,5.84199694656715
4,9.89189444631922,3.4687704447185572,1.3517597438678084,5,4.871805029695041
4,22.837663724459595,17.142104413100142,0.7926152358285204,5,24.76512175159887
4,8.850963076924646,3.6621704763982263,1.196327518240635,5,5.811145757253005
4,6.536746499014496,3.237236067311802,1.212170173377718,6,6.295676450665351
2,15.144002684083214,8.88772529480509,0.6779737120494727,5,10.892323680938159
4,12.582738549697716,4.346463645443322,1.3434352981404174,5,6.340090232152911
3,7.48534268844923,4.294574394255619,0.8715585715458306,5,7.142609513265989
3,7.900907533250395,4.53147722276832,0.8732117410608078,5,6.915452123816479
3,5.958470160191724,2.6148854267076986,1.008974718196985,6,5.303953130441862
4,12.582738549697716,4.346463645443322,1.3434352981404174,5,6.340090232152911
3,8.40603193190428,3.7244778918429264,1.0371259997826257,6,4.520889484071161
4,4.041864581522656,2.6175952987903948,0.7383540694435426,6,3.2351122457590638
4,8.449453197121018,3.436949180841411,1.1928866180989264,6,5.991224615821345
3,4.207767992935553,1.5569719754760063,1.0907863688486032,6,4.168107550731325
4,7.82740594553757,3.9334344125919247,1.0544543212420066,6,7.537820308774357
4,5.01879760026993,3.2183489189779104,1.0005667732706696,5,12.280248088004033
3,4.207767992935553,1.5569719754760063,1.0907863688486032,6,4.168107550731325
3,10.124699143516548,6.0996911450869895,0.9227721973310001,5,8.164452983388562
4,7.339325505265567,3.8578045166736663,1.0239367487664566,5,6.045016785822915
4,9.971100031289843,4.810418657716388,0.8793397599594204,5,6.5255159701593115
3,7.064809056635968,5.37034125876462,0.7143159708125046,5,8.754037955406442
3,6.014684308943964,2.7836254025051015,1.0577251278212423,5,12.910997898261833
3,6.576905827919084,2.8626249953409033,1.0716967902579166,5,12.951711441948351
4,10.383436245310197,4.797181064709135,1.0920319247312773,7,7.15625080901339
3,8.395826211491702,3.624151233145484,1.0724042032137144,5,6.478029805287516
2,11.913874649126559,6.942987062016786,0.6793838888393803,5,8.988149913222166
3,19.364614497498827,9.372622100491167,1.0470348173418966,5,11.284080513555747
3,19.364614497498827,9.372622100491167,1.0470348173418966,5,11.284080513555747
3,4.920743853392599,3.823386124439839,0.596693993575401,6,6.253330039607933
2,3.789110712604115,2.4672642633454664,0.6467343356484314,6,7.209868797767408
4,7.879001898309365,2.8295736810601992,1.2096770277653979,5,5.835644980047562
4,6.033098055789879,3.171477753589893,1.1890912574061185,5,5.78029579796912
4,8.77495383344629,3.9308565709531176,1.0457557198844252,5,4.811806096157411
4,7.556572051597234,3.7430082096743282,0.8727799197943606,5,6.451342179219968
4,7.727929792093374,3.891907137487872,0.8532000389804109,5,6.590737846892693
4,7.879001898309365,2.8295736810601992,1.2096770277653979,5,5.835644980047562
4,6.033098055789879,3.171477753589893,1.1890912574061185,5,5.78029579796912
3,28.117020884450554,10.579253026234348,1.0918970293630388,6,14.996974331480473
3,6.985861449626596,3.0874098818060567,1.0679030444863737,5,7.252031611500687
3,28.117020884450554,10.579253026234348,1.0918970293630388,6,14.996974331480473
2,13.773146860114622,8.573512981028891,0.6628368190259709,5,8.820875640787333
3,9.456773518696199,4.683816874694691,0.7500343719222147,5,8.397746150232006
3,9.613185533275045,7.522890277329075,0.6698687368373367,5,10.068988442785308
3,4.450885113242364,2.059476693226872,1.0608665229850875,6,4.603685281010172
3,7.1063227638824085,2.6306606796801457,1.0941146111030267,6,5.418774809049488
2,5.945945398472848,3.9042427104060113,0.6432502483654624,6,5.976405869789502
4,46.044239905157625,23.951986551382614,1.158509320562815,4,44.0328118662257
3,6.922955948645923,3.8927275190798456,0.8086640182813933,5,7.383390264873618
3,6.922955948645923,3.8927275190798456,0.8086640182813933,5,7.383390264873618
2,9.25522894887692,7.5521255693943825,0.47742771751126944,5,9.311613403751611
2,9.066519176699098,7.424628342558584,0.4730480917505785,5,9.143004785041045
2,9.25522894887692,7.5521255693943825,0.47742771751126944,5,9.311613403751611
2,9.066519176699098,7.424628342558584,0.4730480917505785,5,9.143004785041045
3,9.340877431957983,3.990515278519609,1.0490733358432818,5,7.116350925010149
3,12.694901822003164,5.7990987182509945,1.061113883964134,6,6.736925910920197
3,6.2354268942751885,4.569782179720599,0.7605787004140053,5,6.89507070454849
4,19.239471971221903,8.698435878955374,1.2719950960697348,4,9.19622241495522
4,3.251021164695513,2.091778476086234,1.0391677630406444,6,4.638164379386517
2,13.180716280850735,8.895527274422923,0.6306617495529223,5,12.876183109150213
2,13.114230646826137,8.896126900446703,0.6281018928785296,5,12.506654294346928
3,8.044356732067879,4.19805591785036,0.88692327126495,5,5.956133985284241
4,5.31010262656614,2.8872174994350566,0.7814954459931215,5,7.075700053893467
4,11.386871353985981,4.7905951067382775,1.2707115543339296,4,6.347973696672623
3,6.72835200534524,3.612081520622593,0.9892276292026436,6,5.040221625003223
4,34.72850195609522,16.713132905957888,1.2368057695950492,5,24.601969387817114
4,14.775318153035494,5.803269086624518,1.247042614768477,4,9.737381831996327
4,7.472142671840948,3.27534435006961,1.1547118887674783,6,5.824815006803487
4,7.472142671840948,3.27534435006961,1.1547118887674783,6,5.824815006803487
3,7.594348825807818,3.419829347167755,1.0618672826518152,6,5.965544822727465
4,8.80070561535646,2.954232888005733,1.335529929958059,5,6.025239199521321
4,6.800816951704233,3.3989384156975686,1.226708708242294,5,5.269389653105537
4,8.80070561535646,2.954232888005733,1.335529929958059,5,6.025239199521321
3,9.825013501630831,3.9072914797201754,1.0619303822613018,6,5.265419435348305
3,8.101530379428402,4.436834161685531,0.9932546548801959,5,6.51146134429305
4,5.913611714747269,2.7366950679376507,1.1276758744401807,5,5.240773725160163
4,5.913611714747269,2.7366950679376507,1.1276758744401807,5,5.240773725160163
3,14.793343629392979,9.682341258681475,0.791515693442802,5,15.226323120075456
4,8.453043886221273,3.5052686415060146,1.1709658766811564,5,6.06409075855616
3,10.53844776880955,3.903587350160957,1.0903612032748047,5,5.96013364056987
3,10.285536959050043,4.139911592716283,1.0866531153051475,6,5.679917548241017
4,5.722898573613039,3.083047512150609,0.8851377415554083,5,7.198887731440353
4,8.07661339143736,3.685030457967947,1.2251439192703866,5,5.6874041806530276
4,7.66495767586904,3.62843221896176,1.1825832143928772,5,5.66718476881765
2,12.282759118839696,6.402104216942162,0.6922457487734018,5,8.046004100180863
2,12.051321426030977,6.484603617905175,0.6902438355614525,5,8.356443852940078
2,10.696447264111704,5.972264084836555,0.6863243260258697,5,6.887432067760032
3,8.79858001079048,4.364413269334794,1.0232910422299288,6,5.979524574914159
2,8.234473126408208,4.4740984204052765,0.6893861773700021,5,8.121913982332504
4,5.883568439441996,2.2843294904052787,1.241974413018589,5,4.577985936519883
4,5.883568439441996,2.2843294904052787,1.241974413018589,5,4.577985936519883
3,9.779237024831174,4.936852948518148,0.8769899060065955,5,7.157954076769567
3,5.919276191749917,2.685786176331175,1.0674379014630972,5,2.9903769643831195
4,11.27074664826322,4.303162527390097,1.2750195047510342,6,9.600091443068084
3,19.804335626489728,8.168719411664817,1.083945175075903,7,13.73362452878569
3,9.22226127785472,4.614962216612348,0.914402962646517,4,11.069499432934359
4,4.557459454788955,1.5730885485240655,1.3336276620336145,7,6.813811554420576
3,20.185735758529994,8.776588763424868,1.0397391103035338,5,13.441898353456397
4,8.233369772946968,3.8795196778373127,1.1951601132582894,5,4.54201317684822
4,8.47325954271408,2.7768309655620778,1.3690214712102755,5,5.03187912183011
4,8.149011341585737,2.661125826524193,1.3705563006787187,6,5.1093546083372345
3,5.933616393802447,3.5680364706745245,0.7454662866239704,7,8.883863002092802
3,5.933616393802447,3.5680364706745245,0.7454662866239704,7,8.883863002092802
3,11.083379589918366,6.105400710962598,0.8157347768385801,5,7.0572440117667075
3,6.928964409000339,3.4309520657747594,1.0001844151577992,5,5.81014967725833
4,6.123270123165344,2.9519345715485206,1.1168726943393255,7,9.03008764045873
4,14.178308302310278,6.217105210515841,1.2544320450522854,6,9.108635931612062
4,3.4354073840676054,1.8533149963356281,0.9905440530735776,6,4.73991562577154
2,3.5177978114496473,1.9371437273494023,0.6880035726474169,6,7.773754908642457
4,10.209263144721064,4.705246449538543,1.088337118666209,5,5.266256556029203
3,3.8251889589623866,2.393613887621191,0.9178150530740474,6,5.004098367104691
2,8.72677248538069,7.541634695444019,0.3972743132732831,5,8.775090705849106
3,6.955390828035554,2.349533958520632,1.0985614929532768,5,4.701696426833954
4,9.149666590058807,2.943380933309763,1.2951980822816123,5,5.2597191798697915
3,7.159177593624376,2.7061038891106937,1.0799916452456255,5,4.3381136267207925
2,12.039555876766169,6.409474153856199,0.6910503411119534,5,7.2725402683105775
4,5.649936740413467,2.243593343455142,1.3221267884075503,6,5.600353206222548
3,9.279241727638503,4.415306322862982,1.0542634710674976,5,4.970527776694447
3,8.091993288761703,3.2591385527878995,1.0527465398177969,5,7.582631529031365
3,5.589671756694922,2.7514806743012183,0.9088479563721862,6,4.094697280031344
4,2.6924992248404074,1.1037931236986327,1.1730537403361132,4,3.263606829007327
3,4.249482559609424,2.1250440923703096,0.703694960131537,6,4.79413082562489
4,36.49695176995256,16.65050199779698,1.2398354126632891,6,23.75940454575356
3,4.6625857164795566,3.7845169120511644,0.5711147556994399,5,5.862238326953102
3,4.249482559609424,2.1250440923703096,0.703694960131537,6,4.79413082562489
3,9.105126153583043,3.4304869509254052,1.0922450342543055,5,4.016651679140097
3,17.581363340462865,8.14822899160509,1.0408286218570004,7,10.279140000213122
4,5.405319468573849,2.188067913043471,1.1151960261574911,6,5.0961436634852495
4,5.019688699202927,2.143715645899838,1.0878732739848913,6,4.3515047355052285
3,9.105126153583043,3.4304869509254052,1.0922450342543055,5,4.016651679140097
4,7.2171602419351295,3.1330778708035742,1.1585902831033896,6,8.812814042623145
4,8.419547278968547,2.5190689777751905,1.3492381604945112,6,6.148887298674673
4,8.419547278968547,2.5190689777751905,1.3492381604945112,6,6.148887298674673
4,7.153378806641966,2.1160614669315976,1.3440032200330998,6,5.690517986920604
4,8.419547278968547,2.5190689777751905,1.3492381604945112,6,6.148887298674673
4,7.2171602419351295,3.1330778708035742,1.1585902831033896,6,8.812814042623145
4,16.354659957942296,8.19430392496605,1.1363522386233442,5,15.64697400681995
3,6.302059506329304,4.973806790469213,0.5851245579131978,6,7.937974797390338
3,10.887959038506576,4.551213349480777,1.0546224449430268,6,9.636771969439778
3,13.140032346503084,6.103939218923997,1.0595067614284106,7,10.314636444449107
3,13.140032346503084,6.103939218923997,1.0595067614284106,7,10.314636444449107
4,13.57299944636579,7.449588183462595,0.994025616140356,6,9.820895665940814
4,7.268706531102212,2.8962880494645598,1.2672773043997534,5,5.19060783009676
4,11.088955212977446,4.61761491967974,1.2506496756748853,5,6.300974415590018
4,7.097985960870734,2.615119706188157,1.2076416743385394,6,5.837227280645001
4,13.57299944636579,7.449588183462595,0.994025616140356,6,9.820895665940814
4,4.795060216716915,2.5497469990273984,0.9305838370388229,6,6.410734063424753
3,5.006913601047275,2.393903982599807,0.9760297540166631,6,4.886687475276711
3,7.933196864877555,4.440052309744868,0.9575303898771539,5,6.742203922176337
4,5.648508170288249,2.9192487828367923,1.0410928214280124,5,6.931452105150639
3,5.006913601047275,2.393903982599807,0.9760297540166631,6,4.886687475276711
3,9.398063293549052,5.379516382840013,0.8571444795791088,5,7.16064685017259
3,7.617497307891886,3.6037394869337427,1.056659734847062,5,7.404184672196888
4,7.566641064137426,3.6351940821692876,1.1161271488193159,5,6.367054363836654
4,21.4617177960606,20.002008918664338,0.30747692193643433,5,29.85255514948844
3,7.958330929359453,3.6304928334126894,1.0537825582035936,7,6.949892481974961
4,6.435121851841803,2.170939356138229,1.3377814771209449,5,4.539027648076494
3,3.56211354773703,1.6369543700209896,0.9462426301500495,4,9.006516865532028
3,3.3387324189018237,1.5834300934312842,1.0098843473758579,5,5.295669905015071
4,6.472695268307736,2.7099824618654633,1.2255514861326515,5,4.887826714860715
3,11.591917263230066,5.409312916891148,0.9987496969320848,5,9.603233351610688
2,2.416490145192717,1.4534718177979287,0.6724067876792473,7,7.682277217637469
3,12.544726297684093,5.761652254509174,1.056824268400241,4,10.431880890915044
4,17.33360876792146,5.634033713221415,1.3601892164485139,8,8.242612208587381
4,14.539204173756387,9.033217413540985,0.9037949477709728,6,10.086655732405674
3,13.010144957716673,5.0060357710535035,1.0774530117600376,6,11.021128669049535
2,2.5752558919858344,1.5373767723536793,0.6742171087997778,6,5.34276896871281
3,13.010144957716673,5.0060357710535035,1.0774530117600376,6,11.021128669049535
3,7.2090033029568215,3.3431682996259573,1.061849537609787,5,7.838237577144916
4,5.785362918727818,2.350905215842771,1.2072466088239557,5,4.593820182391189
2,9.816546430076372,6.4159989214013144,0.6451957663648045,5,11.38432743966718
2,2.5752558919858344,1.5373767723536793,0.6742171087997778,6,5.34276896871281
4,14.539204173756387,9.033217413540985,0.9037949477709728,6,10.086655732405674
3,13.010144957716673,5.0060357710535035,1.0774530117600376,6,11.021128669049535
4,13.427822028778362,6.504636701803577,1.0713808099244901,8,11.879593671427864
3,7.43557142148327,5.344846849984197,0.7700924553291413,7,7.540482540360005
3,10.696516552135062,5.379361040311132,0.9904997049536876,6,9.18423503780344
4,15.848928054390568,13.447980665085652,0.5121234012216658,7,16.168337882832237
4,9.563560724813028,3.9504879110086293,1.3088127468024027,5,4.292701043819036
3,7.43557142148327,5.344846849984197,0.7700924553291413,7,7.540482540360005
3,7.5783258530170405,6.209658193089484,0.5644477282771824,5,8.263394340011777
3,7.5783258530170405,6.209658193089484,0.5644477282771824,5,8.263394340011777
3,10.742722999591379,5.673715393346478,0.9652484038251233,6,7.109485936564001
2,4.527522944724944,2.479798280949927,0.6885865456539704,6,4.284783441728869
4,7.752271631479168,3.3881955467616214,1.3019867086585502,7,4.762440198183524
4,12.702725902738557,5.393807518859486,1.1121283544567322,5,14.059420808032328
4,7.752271631479168,3.3881955467616214,1.3019867086585502,7,4.762440198183524
1,11.073633055568363,11.073633055568363,-0.0,5,11.837918196840942
3,8.681015077746927,3.547607733166932,1.0830388000762567,6,3.579883907231438
3,5.036339453755907,2.5393281350140633,0.7689569344221516,6,5.0995675589248
3,16.200064457962625,7.280541622605613,1.0664469668297676,6,9.789351660489233
3,14.034143416840507,5.6417768335971585,1.087331757813183,5,8.380628667252582
4,7.151504260370666,5.437455465365667,0.7160041919431309,5,6.006223058161911
3,12.601251884668027,7.408427966428131,0.9491720181709975,5,7.87324360004744
3,13.395136770126681,8.086842175227527,0.9342391825355221,5,9.146769637608692
3,12.763845555769851,7.182096481349932,0.9778324134414027,5,7.900846891940654
4,2.8131400149937154,1.4680145308081929,1.0037097619659656,6,3.307368304143526
3,1.9876153367855462,1.343487551635274,0.7710303195371992,6,7.500696945401863
3,10.24258027060419,4.945985845653079,1.050964514445237,5,6.037518471996582
4,5.935571474519168,4.39621475660841,0.8556099635229678,5,8.494022863158795
4,9.429022890394583,5.207611216547438,1.0863280980371592,5,6.8653037489843705
3,12.498869141084885,5.486539187971475,1.0726320124934066,6,7.974299388619815
4,9.044359057388203,3.4674194882738703,1.2271936879797298,5,4.347965746796014
3,11.470336813648546,7.917014385234433,0.8284222074327712,6,8.389663557031403
3,11.492171113727208,7.823047110072596,0.8434267225212055,6,8.61142407865599
4,7.1530758419169995,3.1120382463963177,1.1622095434654338,6,5.9193419227583535
3,12.498869141084885,5.486539187971475,1.0726320124934066,6,7.974299388619815
4,8.898225055434477,4.208557187143387,0.8939309439619447,6,6.096628238486124
3,7.246018578360457,3.9808509735232063,0.6892583313749832,6,5.627912473656383
2,12.05597731079147,6.2530065729203725,0.6924502969358453,5,8.507939860160324
3,5.847375909104855,3.4760541178283515,0.8411678273612508,5,3.8470179191972416
3,4.234386620726539,2.5243294218694814,0.9239756671780839,6,3.8020721805242212
2,8.532793529628137,6.249015877038401,0.5809045475567678,5,8.413612403407345
3,4.475681333999654,3.6332740818262965,0.5380797443510086,6,7.1068903391297145
4,6.89354301238117,3.4340922653330184,1.020148377143158,7,6.384234203983567
3,4.475681333999654,3.6332740818262965,0.5380797443510086,6,7.1068903391297145
4,6.89354301238117,3.4340922653330184,1.020148377143158,7,6.384234203983567
3,8.164427693356656,5.4077105126601,0.6872288233507711,5,6.854577517251402
4,6.25962495579698,3.252697243765835,0.9011761369113415,5,6.415968603086322
2,7.244417764222453,4.144966270110482,0.6826965852805231,6,8.136489077717062
2,15.355855384312273,14.180133828052277,0.27029876040399214,6,16.37668004515619
2,15.355855384312273,14.180133828052277,0.27029876040399214,6,16.37668004515619
3,9.875529613078854,5.8657418799527665,0.950599482505259,7,8.427862692694758
3,10.451141704433105,5.734293207395362,0.9744867281221585,5,7.319190743956838
3,9.194417241773817,3.4961033304286815,1.0888853380477344,6,10.25965139831104
3,7.5918845139598226,4.109315599905748,1.007672220931781,5,6.324866159360783
4,12.908961245683923,6.101134633512322,1.2451641052757683,6,7.651008500324618
4,12.908961245683923,6.101134633512322,1.2451641052757683,6,7.651008500324618
3,10.298621864912002,5.522362819941801,0.7910465722333436,6,6.760735126624902
4,7.186883124962746,3.658889101000223,1.0325141054663272,5,5.750434220397901
4,7.472191158036541,2.7051274373066243,1.3507386266094468,7,5.791312985288313
4,12.541738038231466,5.314907311714705,1.2147191491515286,7,9.992735031056437
4,13.199194429194169,6.57044769236219,1.208003018897478,6,8.251837962528388
2,4.103614359383638,2.811421721361325,0.622958556640506,5,4.000655220654843
3,16.69209821592124,6.956847320464943,1.0788015659333579,6,12.5256361181457
4,29.923239842131125,10.223943519196819,1.3394194346789376,7,13.600009780499658
4,22.917638925635536,8.776926230564161,1.2773956612000215,6,12.474577183032793
4,9.633749098008547,4.5850404934695765,1.2046041445555267,6,7.073547353481773
3,5.942758137456981,3.3065384345405224,0.9811094100533199,6,6.955507785941854
3,5.942758137456981,3.3065384345405224,0.9811094100533199,6,6.955507785941854
3,11.924955241837655,5.4764747144206245,1.0226878032887259,6,8.455341681508036
3,13.83246496266916,6.547205686934101,0.9714547545587056,5,9.376453093345537
4,14.397378025178575,6.135157592652828,1.1723472458966795,7,10.80762719261401
4,14.194805192418514,7.64481829526679,1.1029020853523397,6,11.665204766234453
4,12.053439933781393,5.4135409240390135,1.195601195482897,6,6.02713488819245
3,10.97429485027191,4.152939306993995,1.0937676008289547,6,8.470414908257663
4,14.440131523662995,6.080861998946861,1.11830607050839,6,8.614743482764737
3,10.471035567704655,4.079516761235562,1.0916553326721827,6,8.15378078458884
3,6.895541420337065,3.4024346722933902,0.9524283063144634,5,6.601393657339132
3,18.14214782554071,8.505481205850954,0.9577631716939938,5,14.894615881092541
3,21.301213554149598,10.813548818370109,0.9107899698554174,6,15.101002305905443
4,15.298213566417122,6.049688143965516,1.1732725777015962,6,9.694797962542168
4,10.393908544596215,6.705354354132586,0.9501955422045159,5,8.341724146529748
4,7.728257511417966,3.7049136133908416,1.2380754829524663,7,6.4169305934715695
3,10.635263682970765,5.2239517122991606,0.920928145926561,7,8.501336098533923
3,11.419731669449604,4.187773996763264,1.0931289255319583,6,9.323471174809255
3,6.594494070520176,3.348802956414989,1.0334818087472903,5,6.305527183085063
4,10.9189212001621,4.05266468254157,1.3095262317621854,6,5.613775407945923
3,10.783053488090374,4.290101532043571,1.085168962311921,5,8.695578682949552
3,9.949717983759554,4.952999955546231,0.8534986292933529,5,10.867912472577522
3,14.850210690096606,7.435893240765669,1.0005200279769648,7,13.672327541502387
4,13.87651191461691,6.372325245809762,1.2263467757695135,6,7.87836623937715
3,14.850210690096606,7.435893240765669,1.0005200279769648,7,13.672327541502387
3,11.646299508516101,5.815956056569351,1.0189737168219872,5,8.587903330591736
3,7.974242803492006,4.023196240615555,0.9880366435305814,5,9.425675851277418
4,20.33685218276098,7.172089490944927,1.3379428502262967,7,12.094433694247483
3,11.486617121314502,5.433804423650459,1.0267230162485756,5,8.373219809325796
4,12.1447398876144,3.9107105626325116,1.3569802453176396,6,8.867942103223836
4,14.487348718589528,4.8750908148218155,1.3237467236542364,6,8.722165582137162
